Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x72,x73,,x74,x75,x79,x81,x71
1624,0.0383427,0,0,0,0,0.0209188,0,0,0,0,0,0,0.0223134,0.0265973,0.0191515,0,0,0,0.0174244,0,0.0321365,0.00996374,0.0462843,0.0211319,0.00528314,0.0128814,0.0179638,0.0207354,0.0144384,0.0175877,0,0.128111,0.0163988,0.0172925,0.012983,0.0404128,0.0191982,0.0184167,0.0151729,0.0115283,0,0.0109345,0.0174304,0.0442908,0,0,0.0435531,0,0.0120706,0.0259612,0.0328656,0.0150124,0.0206985,0.0108155,0.0149549,0.0427699,0.0107242,0.0106969,0.00589961,0.0124383,0.00882367,0.0287569,0.0078279,0.0088029,0.00670857,0.0454944,0.0215624,0.0232996,0.0184092,0.0326852,0,0,0,0,0,0,0,0
1625,0.038563,0,0,0,0,0.0210555,0,0,0,0,0,0,0,0.026523,0.0240202,0,0,0,0.0175313,0,0.0321461,0.0100635,0.0464995,0.0262645,0.00517025,0.0129616,0.0176422,0.0208103,0.0149655,0.0180238,0,0.126799,0.0179881,0.0199231,0.0145625,0.0327483,0.0194997,0.0183849,0.0149904,0.0115766,0,0.0109472,0.0180397,0.0439649,0,0,0.044089,0,0.0120196,0.0264159,0.0327612,0.0150021,0.0208862,0.010914,0.0147347,0.0431455,0.01079,0.0108423,0.00609562,0.0117641,0.00885043,0.0287947,0.00780156,0.00876775,0.00671828,0.0458294,0.0215247,0.0228694,0.0185975,0.0329393,0,0,0,0,0,0,0,0
1626,0.0387803,0,0,0,0,0.021087,0,0,0,0,0,0,0,0.0264997,0.0324448,0.0111726,0,0,0.0177623,0,0.0322292,0.0102746,0.0465241,0.0367048,0.00517511,0.0122449,0.0170546,0.0208625,0.0143413,0.0177184,0,0.125521,0.0203086,0.025377,0.0165704,0.0403731,0.0196746,0.01831,0.0146634,0.0115138,0,0.0110877,0.0187184,0.043979,0,0,0.0446159,0,0.0119747,0.026801,0.0327501,0.0151427,0.0209339,0.0108504,0.0143075,0.0436407,0.0106979,0.0108116,0.00611969,0.0112721,0.00885952,0.0289678,0.0078157,0.00884456,0.0065449,0.0460632,0.0214891,0.0227072,0.0187375,0.0330866,0,0,0,0,0,0,0,0
1627,0.0390412,0,0,0,0,0.0212608,0,0,0,0,0,0,0,0.0264407,0.0259404,0,0,0,0.0178487,0,0.0322464,0.010249,0.0464959,0.0278142,0.00447581,0.012847,0.017249,0.0208514,0.0161634,0.0190458,0,0.124015,0.0209434,0.023519,0.0142353,0.0597608,0.0197184,0.0181503,0.0145376,0.0114928,0,0.0113204,0.0190991,0.0443393,0,0,0.0465188,0,0.0113128,0.0283666,0.0325807,0.0153705,0.0208436,0.0109125,0.0148192,0.0446636,0.0108053,0.0107229,0.00623543,0,0.00884708,0.0290526,0.00790957,0.00896277,0.00641714,0.0466287,0.0225609,0,0.0189761,0.03329,0,0,0,0,0,0,0,0
1628,0.0392861,0,0,0,0,0.0213719,0,0,0,0,0,0,0,0.0264632,0.0278347,0.0110783,0,0,0.0179828,0,0.0322248,0.0101451,0.0468503,0.0298963,0.0042958,0.0125068,0.0168465,0.020785,0.0159029,0.0188354,0,0.122747,0.0213965,0.0242341,0.0150778,0.0582019,0.0196018,0.0181455,0.0147655,0.0116938,0,0.0115409,0.0177443,0.0447035,0,0,0.0469012,0,0.0112656,0.0285859,0.0326821,0.0156166,0.0206913,0.0110436,0.0149412,0.0450236,0.0106776,0.0108572,0.00619711,0,0.00868146,0.0290424,0.00787824,0.00878649,0.00651362,0.0467787,0.0225105,0,0.019074,0.0335065,0,0,0,0,0,0,0,0
1629,0.0394343,0,0,0,0,0.0215374,0,0,0,0,0,0,0,0.0263878,0.0271961,0.011634,0,0,0.0181389,0,0.032134,0.010105,0.0473674,0.0279767,0.00395778,0.0126242,0.0168287,0.0206115,0.015971,0.0189515,0,0.121489,0.0217078,0.0239645,0.0148995,0.0565331,0.0193479,0.0181539,0.015206,0.0119423,0,0.0114195,0.0170107,0.0453072,0,0,0.0470807,0,0.0112343,0.0288052,0.0327192,0.0155904,0.0205986,0.0113638,0.0152149,0.0452426,0.010508,0.011259,0.00616865,0.010535,0.00844265,0.0291507,0.00749659,0.00832495,0.00669344,0.0470638,0.0224237,0,0.0192753,0.0336663,0,0,0,0,0,0,0,0
1630,0.0394978,0,0,0,0,0.0217057,0,0,0,0,0,0,0,0.026181,0.0269946,0.0122361,0,0,0.018193,0,0.03205,0.0101058,0.0477986,0.0281074,0.00362989,0.0126006,0.0165673,0.0204319,0.0160085,0.0189031,0,0.120417,0.0219429,0.0241234,0.0150772,0.0568304,0.0192375,0.0180913,0.0153007,0.0120035,0,0.011307,0.0169275,0.0462659,0,0,0.0470243,0,0.0112108,0.028902,0.032864,0.0156207,0.0204109,0.0116204,0.015321,0.0454208,0.0104043,0.0114341,0.00623745,0.010211,0.0082769,0.0291938,0.00711474,0.00793916,0.00680222,0.0471802,0.0223397,0,0.0194827,0.0337794,0,0,0,0,0,0,0,0
1631,0.039719,0,0,0,0,0.0220328,0,0,0,0,0,0,0,0.0260787,0.0255157,0.012988,0,0,0.0181727,0,0.0321681,0.010215,0.0480689,0.0271699,0.00331745,0.0128642,0.016459,0.0203361,0.0162135,0.0192044,0,0.119598,0.0220906,0.023598,0.0149481,0.0594343,0.0192845,0.0180677,0.0151966,0.0120886,0,0.0112588,0.0170421,0.0469624,0,0,0.0469394,0,0.0111717,0.0288448,0.0329564,0.0156671,0.0202633,0.0119627,0.0154301,0.0457245,0.0102845,0.0115332,0.00634279,0.0100401,0.00818697,0.0291428,0.00665426,0.00762849,0.00707945,0.0471994,0.0222519,0,0.0197908,0.0340208,0,0,0,0,0,0,0,0
1632,0.0399583,0,0,0,0,0.0224941,0,0,0,0,0,0,0,0.0260894,0.0191583,0.0135501,0,0,0.0180352,0,0.0323019,0.0102696,0.0482071,0.0198949,0.00296839,0.0140947,0.0168519,0.0202654,0.0178447,0.0208946,0,0.118832,0.0218539,0.0212232,0.0134152,0.0654144,0.0193316,0.0180591,0.0149714,0.0123368,0,0.0116114,0.0171916,0.0475075,0,0,0.0470418,0,0.0111343,0.0287798,0.0330295,0.0159964,0.0201392,0.0125741,0.0158912,0.0461549,0.0104057,0.011629,0.0066291,0.0102184,0.00843441,0.029105,0,0.00777897,0.00753412,0.0473499,0.0221335,0,0.0201818,0.0342803,0,0,0,0,0,0,0,0
1633,0.0403371,0,0,0,0,0.0226564,0,0,0,0,0,0,0,0.0262864,0.0143841,0.0144187,0,0,0.0181775,0,0.0321593,0.0104552,0.0483407,0.0151793,0.0026651,0.0153133,0.0172346,0.0202932,0.019475,0.0226843,0,0.118421,0.0217826,0.0196411,0.0125628,0.0691457,0.0192471,0.0178454,0.0149819,0.0123995,0,0.0112135,0.0173389,0.0481529,0,0,0.0471418,0,0.0111154,0.0286776,0.0330068,0.0159079,0.0199525,0.0127618,0.016242,0.0468056,0.0103808,0.0118531,0.00683054,0.0101101,0.00809053,0.0290254,0.00656548,0.00715988,0.0078358,0.0476623,0.0219859,0,0.0206001,0.0347061,0,0,0,0,0,0,0,0
1634,0.04072,0,0,0,0,0.0227211,0,0,0,0,0,0,0,0.0264088,0.013645,0.0152291,0,0,0.0182817,0,0.0320414,0.010555,0.0484,0.0148408,0.00233148,0.0158233,0.0174771,0.0202675,0.0203391,0.0234713,0,0.118411,0.0220039,0.0198195,0.012502,0.0682906,0.0191893,0.0177316,0.0151437,0.012447,0,0.0111887,0.0174451,0.0489377,0,0,0.0470751,0,0.011083,0.0284454,0.0329607,0.0160028,0.0197709,0.0131012,0.0162779,0.0474911,0.010545,0.0120984,0.00694486,0.0102818,0.00813935,0.0290095,0.00655337,0.00713399,0.00810321,0.0479947,0.0218239,0,0.0210162,0.0351977,0,0,0,0,0,0,0,0
1635,0.0410545,0,0,0,0,0.0229075,0,0,0,0,0,0,0,0.026431,0.015675,0.0151694,0,0,0.0183696,0,0.0317723,0.0107027,0.0483312,0.0170835,0.00231378,0.0156084,0.0174031,0.0201799,0.0204449,0.0233059,0,0.11853,0.0222741,0.0212849,0.0128806,0.0669511,0.0191604,0.0176139,0.0150206,0.0124276,0,0.0111161,0.0172837,0.0496997,0,0,0.0469957,0,0.0110559,0.0281821,0.0331131,0.0160858,0.0195518,0.0133855,0.016213,0.0481626,0.0105946,0.0122698,0.00699895,0.0103786,0.00813793,0.0290503,0.0064389,0.00699491,0.0084975,0.0485264,0.0216351,0,0.0213554,0.0356371,0,0,0,0,0,0,0,0
1636,0.0414504,0,0,0,0,0.0232369,0,0,0,0,0,0,0,0.0265436,0.0179781,0.0153209,0,0,0.0185329,0,0.0315735,0.0108559,0.0482661,0.0193027,0.00225873,0.0156236,0.0174574,0.0200757,0.0202199,0.0233337,0,0.11875,0.0227497,0.0229069,0.0133353,0.0652787,0.0191899,0.0175439,0.0147848,0.0125438,0,0.0110195,0.017191,0.0504632,0,0,0.0469431,0,0.0110463,0.0282214,0.0332259,0.0161872,0.0193986,0.0136387,0.0162321,0.0488431,0.0106491,0.012374,0.00713151,0.0105026,0.00814086,0.0290629,0.00626872,0.00685977,0.00883028,0.0491304,0.0214031,0,0.0217414,0.0361348,0,0,0,0,0,0,0,0
1637,0.0418033,0,0,0,0,0.0236175,0,0,0,0,0,0,0,0.0265265,0.019233,0.0158018,0,0,0.0185323,0,0.0315945,0.0108587,0.0482057,0.0208279,0.002276,0.0159677,0.0175783,0.0198969,0.0204289,0.0239279,0,0.119102,0.0232726,0.0235456,0.0136249,0.0633692,0.0191639,0.0175644,0.0147325,0.0128114,0,0.0111086,0.0171394,0.0513441,0,0,0.0469607,0,0.0110268,0.0281517,0.0333552,0.0164409,0.0191634,0.0139368,0.0162508,0.0496145,0.010725,0.0124848,0.00730785,0.0106277,0.00820005,0.0290469,0.00616351,0.00682412,0.00923933,0.0496082,0.0211964,0,0.0221895,0.0366127,0,0,0,0,0,0,0,0
1638,0.0421039,0,0,0,0,0.0241643,0,0,0,0,0,0,0,0.0262187,0.0201128,0.0159885,0,0,0.0181511,0,0.031881,0.0105626,0.0482068,0.0217773,0.0022247,0.0167828,0.0178253,0.0195278,0.0212334,0.0248485,0,0.119643,0.0236043,0.023899,0.0137384,0.0612524,0.018969,0.0176378,0.0146938,0.0130457,0,0.011173,0.017168,0.0522062,0,0,0.0469615,0,0.0109859,0.0280166,0.0334229,0.0165109,0.0188961,0.0142296,0.0163312,0.0504021,0.0108612,0.0126294,0.00753131,0.0107869,0.0082489,0.0289936,0.00609225,0.00683735,0.00952932,0.049882,0.0210744,0,0.0227813,0.0370204,0,0,0,0,0,0,0,0
1639,0.0421893,0,0,0,0,0.0242887,0,0,0,0,0,0,0,0.0259015,0.022037,0.0161733,0,0,0.0178303,0,0.0321328,0.0103166,0.0481852,0.0238531,0.00228294,0.0175213,0.018018,0.0193393,0.0219375,0.025662,0,0.120224,0.0235317,0.0247063,0.0140718,0.0579968,0.0187863,0.0177136,0.0143537,0.013163,0,0.0112505,0.0171869,0.0525627,0,0,0.0468803,0,0.010969,0.0279011,0.0335193,0.0165081,0.0186852,0.0144796,0.0164489,0.0506977,0.0109453,0.0126805,0.00770093,0.0108796,0.00833687,0.0288447,0.00597348,0.00683578,0.00997353,0.0496862,0.021002,0,0.0231107,0.0371525,0,0,0,0,0,0,0,0
1640,0.0422986,0,0,0,0,0.0245512,0,0,0,0,0,0,0,0.0255354,0.0230006,0.0170572,0,0,0.0173986,0,0.0324576,0.0099333,0.0482661,0.0246652,0.00229604,0.0188613,0.0183273,0.0190047,0.0230174,0.0272944,0,0.120903,0.0237652,0.0250054,0.0138899,0.0553025,0.0184613,0.0178594,0.014187,0.0130993,0,0.0112074,0.0172837,0.0528981,0,0,0.0468397,0,0.0109751,0.0278915,0.0335236,0.0162987,0.0185421,0.0148164,0.0167035,0.0509601,0.0110225,0.0128187,0,0.0109395,0.00845185,0.0288952,0.00590965,0.00674877,0.0105865,0.0496653,0.0209458,0,0.0235461,0.0372865,0,0,0,0,0,0,0,0
1641,0.042445,0,0,0,0,0.0248415,0,0,0,0,0,0,0,0.0255244,0.0237374,0.0177435,0,0,0.0173173,0,0.0325116,0.0098284,0.0483423,0.0251016,0.0023285,0.0203116,0.0186849,0.0187697,0.0242192,0.0293195,0,0.121716,0.0242609,0.0249045,0.0133015,0.0526878,0.0184141,0.017827,0.0142698,0.013109,0,0.011255,0.0174956,0.053245,0,0,0.0468809,0,0.0109724,0.0279609,0.0335892,0.0160916,0.018372,0.0152506,0.0169372,0.0511931,0.0111277,0.012884,0.00808125,0.0110514,0.00866673,0.0288729,0.00569961,0.00689133,0.010788,0.0499824,0.0209081,0,0.0238838,0.037448,0,0,0,0,0,0,0,0
1642,0.0426207,0,0,0,0,0.0250228,0,0,0,0,0,0,0,0.0258144,0.0247663,0.0180681,0,0,0.017573,0,0.0322708,0.0100444,0.0484074,0.0257103,0.00251704,0.0215853,0.0189397,0.0187669,0.0252643,0.0315276,0,0.122495,0.0252106,0.025126,0.0126477,0.0509884,0.018509,0.0175854,0.0144054,0.0132036,0,0.0113096,0.0176668,0.0536511,0,0,0.0470589,0,0.0109521,0.0280814,0.0336411,0.0161364,0.0182212,0.0155398,0.0171101,0.0514944,0.0113196,0.0130095,0.00820881,0.011252,0.00874441,0.0288547,0.00557231,0.00694899,0.0110528,0.0505492,0.0208626,0,0.0241316,0.0376458,0,0,0,0,0,0,0,0
1643,0.0427753,0,0,0,0,0.0251948,0,0,0,0,0,0,0,0.026037,0.0253159,0.018519,0,0,0.017705,0,0.032093,0.0102231,0.0483763,0.0266124,0.00298012,0.0225852,0.0189734,0.018765,0.0260942,0.0336161,0,0.123242,0.0263709,0.0256061,0.0120041,0.0491221,0.0184439,0.0174623,0.0143438,0.013385,0,0.011423,0.0177175,0.0540424,0,0,0.0473727,0,0.0109152,0.0282719,0.0337953,0.0163899,0.0179813,0.0158127,0.0172906,0.051874,0.0115329,0.013212,0.0083528,0.0114095,0.00882524,0.0288136,0.0055021,0.00700996,0.0112422,0.0509321,0.0208017,0,0.0244306,0.0377836,0,0,0,0,0,0,0,0
1644,0.0429127,0,0,0,0,0.0254667,0,0,0,0,0,0,0,0.0261026,0.025756,0.0189822,0,0,0.0176405,0,0.0321129,0.0101915,0.0483154,0.0274189,0.00330829,0.0237701,0.0190475,0.0186127,0.0265889,0.0354684,0,0.124308,0.0274968,0.0260077,0.0112237,0.0471821,0.0181623,0.0175332,0.0142262,0.0134349,0,0.0113931,0.0177412,0.0544331,0,0,0.0477357,0,0.0108674,0.0284539,0.0338842,0.0165977,0.0178456,0.0161043,0.0174749,0.0522878,0.0115348,0.0133652,0.00844193,0.0114392,0.00902955,0.0288381,0.00549253,0.00711268,0.0112093,0.0512638,0.0207278,0,0.0248797,0.0378941,0,0,0,0,0,0,0,0
